id,tituloPincipal,tituloOriginal,anoLancamento,tempoMinutos,genero,notaMedia,numeroVotos,generoArtista,personagem,nomeArtista,anoNascimento,anoFalecimento,profissao,titulosMaisConhecidos
tt0288299,Vasilisa,Vasilisa,2000,103,"Adventure,Family,Fantasy",7.7,28,actor,Alex,Simon Verhoeven,1972,\N,"actor,director,writer","tt5500148,tt1255955"
tt0289054,Warm Water Under a Red Bridge,Akai hashi no shita no nurui mizu,2001,119,"Comedy,Drama,Fantasy",6.8,2699,actor,Yosuke Sasano,Kôji Yakusho,1956,\N,"actor,director,writer","tt0449467,tt0117615,tt1436045,tt0397535"
tt0289082,Aybiçe kurt kiz,Aybiçe kurt kiz,1976,\N,"Adventure,Fantasy,History",5.6,22,actor,\N,Abdullah Menay,\N,\N,"actor,art_department","tt0293271,tt2137706,tt1721144,tt13886180"
tt0289696,Dos nacos en el planeta de las mujeres,Dos nacos en el planeta de las mujeres,1991,94,"Comedy,Fantasy,Sci-Fi",5.3,42,actress,\N,Lorena Herrera,1967,\N,actress,"tt0348650,tt0372440,tt0191705,tt0289699"
tt0290028,Platinum Blonde,Platinum Blonde,2001,90,"Fantasy,Romance",4.4,154,actor,Troy,Jack Ketchmark,1967,\N,actor,"tt2125542,tt0444691,tt0291424,tt0223744"
tt0290231,Lav Kush,Lav Kush,1997,110,"Adventure,Drama,Fantasy",6.1,34,actor,Hanuman,Dara Singh Randhawa,1928,2012,"actor,director,producer","tt0066763,tt0347304,tt0213108,tt0213300"
tt0290406,Alice in Wonderland,Alicia en el país de las maravillas,1976,73,"Adventure,Family,Fantasy",5.8,78,actress,Alicia,Mónica von Reust,\N,\N,actress,tt0290406
tt0290819,Quincy's Quest,Quincy's Quest,1979,80,"Family,Fantasy",7.4,147,actor,Quincy,Tommy Steele,1936,\N,"soundtrack,actor,writer","tt0061749,tt0061742,tt0054391,tt0109813"
tt0291009,Akasha,Akasha,2001,82,Fantasy,5.3,51,actress,Sonia,Irène Jouin,\N,\N,"actress,miscellaneous","tt0956352,tt0291009,tt0291577"
tt0291061,Calacán,Calacán,1987,80,"Animation,Drama,Fantasy",5.6,21,actor,\N,Emilio Ebergenyi,1950,2005,actor,"tt0088908,tt0111645,tt0092942,tt0091261"
tt0291150,An Enraged New World,An Enraged New World,2002,50,"Action,Adventure,Fantasy",6.4,50,actor,Cpl. Roger Corman,George N. Thompson,\N,\N,"actor,make_up_department,producer","tt0204618,tt0291150,tt0252060,tt0155510"
tt0291284,Julie's Spirit,Julies Geist,2002,93,"Comedy,Fantasy",6.9,28,actress,Natascha,Julia Richter,1970,\N,"actress,writer,director","tt0485521,tt5145292,tt1301294,tt0103420"
tt0291350,Millennium Actress,Sennen joyû,2001,87,"Animation,Drama,Fantasy",7.8,28572,actress,Chiyoko Fujiwara (20-40's),Mami Koyama,1955,\N,"actress,music_department,writer","tt0962826,tt0094625,tt0291350,tt0264018"
tt0291573,Yume de aimasho: Wonderland,Yume de aimasho: Wonderland,1996,90,"Drama,Fantasy,Mystery",6.1,48,actor,\N,Masahiko Sakata,1956,\N,"actor,editor","tt2347144,tt0291573,tt1632547,tt0123092"
tt0291966,The Woman Who Dreamed,I gynaika pou evlepe ta oneira,1987,103,"Drama,Fantasy",5.8,99,actor,Public Prosecutor,Tasos Yfantis,\N,\N,actor,"tt0255959,tt0228775,tt0291966,tt0255771"
tt0291972,Halimaw,Halimaw,1986,\N,"Action,Comedy,Fantasy",7.6,43,actor,Gorkrah (segment \Komiks\),Ruel Vernal,\N,\N,actor,"tt0384864,tt0077740,tt0302015,tt0450790"
tt0292039,Kalimán en el siniestro mundo de Humanón,Kalimán en el siniestro mundo de Humanón,1976,103,"Adventure,Fantasy,Sci-Fi",5.6,62,actor,Humanón,Milton Rodríguez,1936,\N,"actor,sound_department,producer","tt0334006,tt0134917,tt0346338,tt0075901"
tt0292431,Apolinar,Apolinar,1972,90,"Drama,Fantasy",5.6,7,actor,\N,Fernando Rosales,\N,\N,actor,"tt0292431,tt0068504,tt0064932,tt0059192"
tt0292970,Bira! Darna! Bira!,Bira! Darna! Bira!,1979,\N,"Action,Adventure,Fantasy",5.9,12,actress,\N,Veronica Jones,\N,\N,actress,"tt2255739,tt0423420,tt0188546,tt0499590"
tt0292996,Bug Off!,Bug Off!,2001,84,"Comedy,Family,Fantasy",4.0,203,actor,Yendor,Steve Anderson,\N,\N,"actor,writer","tt2097803,tt0292996,tt1230126,tt0300212"
tt0293019,Castle Eros,Castle Eros,2002,92,"Fantasy,Romance",4.9,179,actor,Michael,Sebastien Guy,\N,\N,"actor,writer,director","tt2495778,tt0307180"
tt0293117,Déjala correr,Déjala correr,2001,86,"Comedy,Drama,Fantasy",6.1,368,actor,Diego,Nicolás Cabré,1980,\N,actor,"tt0456246,tt1641424,tt0307832,tt1729622"
tt0293155,Hypnotized and Hysterical (Hairstylist Wanted),"Filles perdues, cheveux gras",2002,100,"Comedy,Drama,Fantasy",5.3,483,actress,Élodie,Olivia Bonamy,1972,\N,actress,"tt0443955,tt0465203,tt0274117,tt0133991"
tt0293354,The Magic Stone,The Magic Stone,2009,\N,"Adventure,Family,Fantasy",6.6,65,actress,\N,Katarzyna Figura,1962,\N,"actress,soundtrack","tt0314942,tt0238825,tt0380779,tt0105151"
tt0293467,Night of Death,La nuit de la mort!,1980,95,"Fantasy,Horror",6.2,538,actress,Martine,Isabelle Goguey,\N,\N,"assistant_director,actress,miscellaneous","tt0234459,tt0080463,tt1304595,tt0293467"
tt0293688,"Una vez, un hombre...","Una vez, un hombre...",1971,88,"Drama,Fantasy,Mystery",6.6,21,actor,Daniel Martínez,Héctor Bonilla,1939,2022,"actor,director,writer","tt0295450,tt0076374,tt0098214,tt0070387"
tt0293832,Hansel & Gretel,Hansel & Gretel,2002,89,"Comedy,Family,Fantasy",4.4,1441,actress,Gretel,Taylor Momsen,1993,\N,"actress,soundtrack,producer","tt0467110,tt0397442,tt0287717,tt0170016"
tt0293844,Jaguimo,Jaguimo,1998,91,"Fantasy,Horror,Romance",4.8,157,actress,Jin Chae-byul,Kim Hee-seon,1977,\N,"actress,soundtrack","tt0365847,tt6898288,tt0300633,tt5124680"
tt0293905,Pulse Pounders,Pulse Pounders,1988,77,"Fantasy,Horror,Sci-Fi",6.5,257,actress,Said Brady (The Evil Clergyman sequence),Barbara Crampton,1958,\N,"actress,producer","tt3520418,tt0089885,tt0091083,tt1853739"
tt0293984,Tales of the Unusual,Yonimo kimyô na monogatari - Eiga no tokubetsu hen,2000,126,"Comedy,Fantasy,Horror",6.8,390,actor,Yuichi Tokunagi (segment \The Marriage Simulator\),Takashi Kashiwabara,1977,\N,actor,"tt0882739,tt0113703,tt0206074,tt0115196"
tt0294237,01412 pasasingeum,01412 pasasingeum,2000,95,"Action,Fantasy",5.7,18,actress,Princess January,Eun-hye Park,1978,\N,actress,"tt0346904,tt1176096,tt20859920,tt5690190"
tt0294251,2002,2002,2001,94,"Action,Comedy,Fantasy",6.1,690,actor,Chiu,Nicholas Tse,1980,\N,"actor,soundtrack,music_department","tt1403130,tt8165192,tt0279193,tt0386005"
tt0294880,Robot in the Family,Robot in the Family,1993,85,"Comedy,Family,Fantasy",1.8,266,actor,Jack Shamir,Joe Pantoliano,1951,\N,"actor,producer,writer","tt0209144,tt0112442,tt0115736,tt0133093"
tt0294886,S.O.S Gulubu,S.O.S. Gulubú,1996,90,"Animation,Family,Fantasy",5.9,14,actor,\N,Julián Weich,1966,\N,actor,"tt0205706,tt0382739,tt0219447,tt0219429"
tt0294969,Tirannoui baltob,Tirannoui baltob,1994,92,"Adventure,Family,Fantasy",4.6,60,actor,\N,Sae-kil Shin,\N,\N,actor,"tt0294969,tt0108192"
tt0295003,"Help, I'm a Boy!","Verzauberte Emma oder Hilfe, ich bin ein Junge... !",2002,91,"Drama,Family,Fantasy",5.9,218,actress,EmmaMickey,Sarah Hannemann,1990,\N,actress,"tt7831704,tt0907694,tt0295003,tt14717832"
tt0295297,Harry Potter and the Chamber of Secrets,Harry Potter and the Chamber of Secrets,2002,161,"Adventure,Family,Fantasy",7.4,634328,actor,Albus Dumbledore,Richard Harris,1930,2002,"actor,soundtrack,producer","tt0105695,tt0172495,tt0061439,tt0245844"
tt0295375,More Ants in the Pants,Knallharte Jungs,2002,85,"Comedy,Fantasy,Romance",4.5,3075,actress,Maja Paradis,Diana Amft,1975,\N,"actress,soundtrack","tt3182470,tt0954636,tt3110942,tt3544978"
tt0295436,La metralleta infernal,La metralleta infernal,1991,90,"Action,Crime,Fantasy",6.2,15,actor,\N,Edgardo Gazcón,\N,\N,"actor,writer,producer","tt0295436,tt0290595,tt0251354,tt0212642"
tt0295492,O statecném kovári,O statecném kovári,1983,80,"Adventure,Family,Fantasy",6.8,223,actor,kovár Mikesuv otec,Vlado Müller,1936,1996,actor,"tt0058424,tt0246893,tt0171518,tt0063758"
tt0295598,Sekskazka,Sekskazka,1991,100,"Fantasy,Mystery",3.8,31,actor,\N,Sergey Zhigunov,1963,\N,"actor,producer,director","tt0963997,tt4390228,tt3274666,tt0115235"
tt0295725,Time Changer,Time Changer,2002,95,"Drama,Fantasy,Sci-Fi",5.1,2592,actor,Norris Anderson,Gavin MacLeod,1931,2021,"actor,soundtrack","tt0065314,tt0063415,tt0065938,tt0075529"
tt0295989,High Adventure,High Adventure,2001,102,"Action,Adventure,Fantasy",3.2,209,actress,Hope Gruner,Anja Kling,1970,\N,"actress,writer","tt0349047,tt4141024,tt1266150,tt0112202"
tt0296032,Scarecrow,Kakashi,2001,86,"Fantasy,Horror",5.4,667,actress,Kaoru Yoshikawa,Maho Nonami,1980,\N,actress,"tt0362387,tt0368350,tt0168450,tt1024856"
tt0296605,Dragon Tuka,Dragon Tuka,1996,84,"Action,Comedy,Fantasy",5.6,38,actor,\N,Sang-jin Han,\N,\N,actor,"tt4293902,tt0296605,tt0334113"
tt0296619,The Rain Children,Les enfants de la pluie,2003,90,"Adventure,Animation,Fantasy",6.7,714,actress,Young Djuba,Pascale Chemin,\N,\N,actress,"tt3617384,tt6795336,tt9730966,tt0960140"
tt0296621,Everybody Says I'm Fine!,Everybody Says I'm Fine!,2001,103,"Drama,Fantasy,Romance",5.9,336,actor,Xen,Rehaan Engineer,\N,\N,actor,"tt0296621,tt0808164,tt0443708,tt0493258"
tt0296885,Superman,Süper adam,1971,\N,"Adventure,Fantasy,Sci-Fi",5.2,41,actor,\N,Erol Keskin,1931,2021,"actor,assistant_director,writer","tt0284182,tt0306271,tt0407846,tt0406597"
tt0297024,Betaville,Betaville,2001,99,"Comedy,Family,Fantasy",3.3,56,actor,President Sender,John Astin,1930,\N,"actor,director,soundtrack","tt0057729,tt0067072,tt0095989,tt0116365"
tt0297101,Elegy of a Voyage,Elegiya dorogi,2001,48,"Documentary,Drama,Fantasy",7.6,420,actor,Narrator,Aleksandr Sokurov,1951,\N,"director,writer,actor","tt1437357,tt0318034,tt1034427,tt0119711"
tt0297149,Les gloutonnes,Les gloutonnes,1975,87,"Adventure,Drama,Fantasy",4.2,224,actor,Caronte,Robert Woods,1936,\N,"actor,executive","tt0060351,tt0062107,tt0062736,tt0059706"
tt0297215,A Journey Through Fairyland,Yousei furorensu,1985,90,"Animation,Family,Fantasy",7.1,121,actor,Musica,Mizuki Nakajima,\N,\N,actor,tt0190188
tt0297282,Midnight Days,Midnight Days,2001,60,"Drama,Fantasy,Horror",6.5,21,actor,The Soldier,Yuri Lowenthal,1971,\N,"actor,producer,writer","tt5807780,tt11465278,tt2293002,tt8888392"
tt0297745,Ascension,Ascension,2002,108,"Drama,Fantasy,Horror",4.7,482,actress,Older Woman (lead),Barbara Ulrich,\N,\N,"actress,producer,assistant_director","tt0057937,tt8531246,tt0297745,tt4171606"
tt0297808,Botë e padukshme,Botë e padukshme,1987,88,"Drama,Fantasy",5.7,8,actor,Gjergji,Kristaq Skrami,1956,\N,actor,"tt0349890,tt0353822,tt0353510,tt0295934"
tt0298482,Nothing,Nothing,2003,90,"Comedy,Fantasy",6.1,6010,actress,Sara,Marie-Josée Croze,1970,\N,actress,"tt0220627,tt0338135,tt0408306,tt0401383"
tt0298491,The Invisible,Den osynlige,2002,101,"Drama,Fantasy,Thriller",6.4,3195,actress,Kerstin,Li Brådhe,1953,\N,actress,"tt0076134,tt0298491,tt0095193,tt0318231"
tt0298786,Caramuru: The Invention of Brazil,Caramuru: A Invenção do Brasil,2001,85,"Comedy,Fantasy,Romance",6.5,1460,actor,Itaparica,Tonico Pereira,1948,\N,"actor,director,producer","tt0189415,tt6491190,tt2412550,tt7714926"
tt0299014,Lucky,Lucky,2004,83,"Comedy,Fantasy,Horror",5.3,788,actress,Delivery Girl,Jillian Bach,1973,\N,actress,"tt0163651,tt1196946,tt1135503,tt0108757"
tt0299025,Maruf,Maruf,2001,103,"Drama,Fantasy,Mystery",5.3,189,actor,Abdül-Vahap,Nihat Ileri,1955,\N,actor,"tt0284245,tt0377185,tt0388189,tt0299025"
tt0299040,Momo,Momo alla conquista del tempo,2001,80,"Animation,Family,Fantasy",6.9,539,actor,Mastro Ora,Diego Abatantuono,1955,\N,"actor,writer,soundtrack","tt0119794,tt0254235,tt0102426,tt0091837"
tt0299873,Fausto 5.0,Fausto 5.0,2001,93,"Drama,Fantasy,Horror",6.2,1527,actress,Margarita,Rakel González-Huedo,\N,\N,"actress,producer","tt0297174,tt0231040,tt0156210,tt0198093"
tt0299878,Fimfárum Jana Wericha,Fimfárum Jana Wericha,2002,100,"Animation,Comedy,Fantasy",7.7,511,actor,Narrator,Ota Jirák,1949,\N,actor,"tt0924182,tt1720862,tt1890683,tt3127306"
tt0299909,Grey Fire,Fuego gris,1994,90,"Drama,Fantasy,Horror",4.8,50,actor,\N,Leonardo Sbaraglia,1970,\N,actor,"tt0220580,tt3011894,tt5125930,tt8291806"
tt0300362,Poslednyaya noch Shakherezady,Poslednyaya noch Shakherezady,1988,88,"Family,Fantasy",6.4,21,actress,\N,Gada Algama,\N,\N,actress,tt0300362
tt0300490,Skazka o gromkom barabane,Skazka o gromkom barabane,1987,69,"Family,Fantasy",6.6,11,actor,\N,Yury Malyarov,1954,\N,actor,"tt0266575,tt2947226,tt0129279,tt0097602"
tt0300657,The Hexer,Wiedzmin,2001,130,"Adventure,Fantasy",3.7,2193,actor,Ojciec Geralta,Waldemar Kownacki,1949,\N,actor,"tt0300657,tt1070742,tt0093593,tt0122688"
tt0301429,Volcano High,Hwasango,2001,120,"Action,Comedy,Fantasy",5.9,3510,actor,Song Hak-Rim,Kwon Sang-woo,1976,\N,actor,"tt0485552,tt2856882,tt2030927,tt0419135"
tt0302640,The Hot Chick,The Hot Chick,2002,104,"Comedy,Fantasy",5.5,96912,actor,Jessica,Rob Schneider,1963,\N,"actor,writer,producer","tt0255798,tt0367652,tt0302640,tt0205000"
tt0302758,"My Beautiful Girl, Mari",Mari iyagi,2002,86,"Animation,Drama,Fantasy",6.5,893,actress,Namoo's Mother,Chong-ok Bae,1964,\N,actress,"tt2806646,tt12515958,tt2557406,tt4339300"
tt0302882,L'odyssée d'Alice Tremblay,L'odyssée d'Alice Tremblay,2002,102,"Comedy,Family,Fantasy",5.3,550,actress,Alice Tremblay,Sophie Lorain,1957,\N,"actress,producer,director","tt0115303,tt0330602,tt7740284,tt0338135"
tt0303968,"Equinox, the Garden of the Roses","Equinoccio, el jardín de las rosas",1991,75,"Drama,Fantasy",4.8,7,actor,\N,Walid Hafid,\N,\N,actor,tt0303968
tt0304141,Harry Potter and the Prisoner of Azkaban,Harry Potter and the Prisoner of Azkaban,2004,142,"Adventure,Family,Fantasy",7.9,633408,actress,Hermione Granger,Emma Watson,1990,\N,"actress,soundtrack,director","tt2771200,tt0241527,tt1659337,tt2132285"
tt0304262,The Happiness of the Katakuris,Katakuri-ke no kôfuku,2001,113,"Comedy,Fantasy,Horror",7.0,9502,actress,Terue Katakuri,Keiko Matsuzaka,1952,\N,actress,"tt0131012,tt0082601,tt0203101,tt0322118"
tt0304669,The Santa Clause 2,The Santa Clause 2,2002,104,"Comedy,Family,Fantasy",5.7,58265,actor,Charlie Calvin,Eric Lloyd,1986,\N,"actor,sound_department,soundtrack","tt0111070,tt0156196,tt0304669,tt0116151"
tt0304872,"Unicorn, the Garden of the Fruits","Unicornio, el jardín de las frutas",1996,90,"Drama,Fantasy",4.2,22,actor,\N,Hukum Singh,\N,\N,"actor,location_management","tt0164538,tt0304872"
tt0304922,Yuen mei ching yan,Yuen mei ching yan,2001,108,"Comedy,Fantasy,Romance",5.6,93,actress,Sharon Lee,Michelle Reis,1970,\N,actress,"tt0105869,tt0106937,tt0106936,tt0112913"
tt0304982,The Third Eye,Üçüncü Göz,1988,90,"Drama,Fantasy",6.5,85,actress,old actress,Ferda Ferdag,1937,1996,actress,"tt0323890,tt0263978,tt0491327,tt0261715"
tt0305210,Amodini,Amodini,1994,101,"Comedy,Fantasy",5.7,28,actress,\N,Anusree Das,\N,\N,actress,"tt7162248,tt11731036,tt8586976,tt1456896"
tt0305859,My Life as a Troll,My Life as a Troll,2001,88,Fantasy,4.9,56,actor,Louie,Dominick Brascia,1957,2018,"actor,director,producer","tt0095120,tt0305859,tt0095278,tt0089173"
tt0306802,Fantasticheskaya istoriya,Fantasticheskaya istoriya,1988,70,Fantasy,6.3,11,actress,\N,Natalya Tabakova,1959,\N,actress,"tt5728484,tt0306802,tt2930848"
tt0306875,The Water Spider,L'araignée d'eau,1970,76,"Drama,Fantasy",6.0,55,actress,Catherine,Marie-Ange Dutheil,1927,2005,actress,"tt0214959,tt0084808,tt0077941,tt0119057"
tt0307245,Novye priklyucheniya yanki pri dvore korolya Artura,Novye priklyucheniya yanki pri dvore korolya Artura,1989,164,"Adventure,Fantasy",7.0,102,actor,Hank Morgan,Sergey Koltakov,1955,2020,"actor,writer,soundtrack","tt4231140,tt0097596,tt0094371,tt0307245"
tt0307456,Shaye & Kiki,Shaye & Kiki,2004,96,"Animation,Drama,Fantasy",7.1,188,actor,Wheelchair attendant,Eloid Ruiz,\N,\N,actor,tt0307456
tt0307692,Zapata - El sueño del héroe,Zapata - El sueño del héroe,2004,\N,"Biography,Drama,Fantasy",2.2,1061,actor,Emiliano Zapata,Alejandro Fernández,1971,\N,"music_artist,soundtrack,actor","tt3886214,tt0307692,tt1554091,tt0368528"
tt0308244,Fairie,Fairie,2002,75,"Fantasy,Sci-Fi",6.7,11,actress,Morgana,Angelica Page,1964,\N,"actress,director,writer","tt1073241,tt1082031,tt0249478,tt0167404"
tt0308320,God Is on Their Side,God Is on Their Side,2002,96,"Action,Comedy,Fantasy",8.3,15,actor,Monk,Charles Balcer,1943,\N,actor,"tt1217060,tt5844340,tt0306660,tt0308320"
tt0308459,Kikuchi-jô monogatari - sakimori-tachi no uta,Kikuchi-jô monogatari - sakimori-tachi no uta,2001,122,"Drama,Fantasy,History",4.8,77,actress,\N,Mie Hata,\N,\N,actress,"tt0308459,tt0308673"
tt0308478,Snaker,Kuon puos keng kang,2001,108,"Fantasy,Horror,Romance",5.7,85,actress,\N,Ampor Devi,\N,\N,actress,"tt14653694,tt14652692,tt14653686,tt14655452"
tt0308506,Like Mike,Like Mike,2002,99,"Comedy,Family,Fantasy",5.3,21220,actor,Tracy Reynolds,Morris Chestnut,1969,\N,"actor,producer,director","tt0114781,tt1650554,tt0366174,tt0168501"
tt0308631,Nanu Nanna Hendthi,Nanu Nanna Hendthi,1985,145,Fantasy,7.3,49,actress,\N,Urvashi,\N,\N,"actress,writer,animation_department","tt0264820,tt0237038,tt10189514,tt1496872"
tt0308673,Onna kunishuu ikki,Onna kunishuu ikki,2002,60,"Fantasy,History",5.8,34,actress,\N,Ayumi Asakura,1967,\N,actress,"tt0243277,tt0308459,tt0308673,tt15447890"
tt0308903,"The Tale of Fedot, the Shooter",Skaz pro Fedota-streltsa,2002,102,"Comedy,Fantasy",5.3,219,actress,Marusya,Olga Pashkova,1966,2021,actress,"tt3303440,tt0103799,tt0124207,tt6445302"
tt0309114,Song of the Miraculous Hind,Ének a csodaszarvasról,2002,89,"Animation,Fantasy,History",6.8,170,actor,\N,Árpád Besenczi,1965,\N,actor,"tt1224369,tt0293729,tt0265260,tt0143171"
tt0309778,Kony,Kony,1984,131,"Drama,Fantasy,Sport",8.0,171,actor,Kony,Sreeparna Bannerjee,\N,\N,actor,tt0309778
tt0309800,Chota Jadugar,Chota Jadugar,2003,99,Fantasy,4.8,113,actor,Rob,Al Diorio,\N,\N,actor,"tt0309800,tt0369556"
tt0309805,Las locuras del extraterrestre,Las locuras del extraterrestre,1988,84,"Comedy,Family,Fantasy",4.5,82,actor,\N,Javier Portales,1937,2003,"actor,writer,sound_department","tt0175022,tt4861198,tt0069223,tt0367112"
tt0309832,Maléfique,Maléfique,2002,90,"Fantasy,Horror,Mystery",6.3,3964,actor,Lassalle,Philippe Laudenbach,1936,\N,actor,"tt0276694,tt0347330,tt0086551,tt0182597"
tt0310006,Pioneer 12,Pioneer 12,1999,\N,"Fantasy,Horror,Sci-Fi",5.9,21,actor,Joe,Christopher Wisner,1975,\N,actor,"tt0291971,tt0381798,tt0275140,tt0310006"
tt0310181,Witches to the North,Streghe verso nord,2001,110,"Comedy,Fantasy",4.2,167,actor,Paolo,Daniele Liotti,\N,\N,actor,"tt1242744,tt0399072,tt0324937,tt0491720"
tt0310292,Three Supermen at the Olympic Games,Üç Süpermen Olimpiyatlarda,1984,65,"Action,Adventure,Fantasy",3.0,125,actor,\N,Levent Çakir,1950,\N,actor,"tt0392934,tt0296885,tt0084935,tt0320785"
tt0310330,Vozvrashchenie Khodzhi Nasreddina,Vozvrashchenie Khodzhi Nasreddina,1990,92,"Drama,Family,Fantasy",5.2,13,actor,Khodzha Nasreddin - v yunosti,Ildar Shadayev,\N,\N,actor,tt0310330
tt0310712,Bancharamer Bagan,Bancharamer Bagan,1980,133,Fantasy,8.1,276,actor,Chhakari,Dipankar Dey,1944,\N,"actor,miscellaneous","tt4265964,tt2266600,tt0087886,tt5304172"
tt0310790,The Living Forest,El bosque animado,2001,83,"Animation,Family,Fantasy",5.0,621,actor,Carballo,Claudio Rodríguez,1933,2019,"miscellaneous,actor,sound_department","tt0466366,tt0099855,tt0066491,tt0450537"
tt0310985,De que estamos hechos,De que estamos hechos,1987,80,"Fantasy,Horror",6.5,20,actor,Sergio Contreras,Rinaldo Natale,\N,\N,actor,tt0310985
tt0310995,Demir Yumruk: Devler geliyor,Demir Yumruk: Devler geliyor,1970,70,"Adventure,Fantasy",6.0,81,actor,Zakof,Altan Günbay,1931,2014,"actor,producer,composer","tt0429212,tt0263977,tt0277065,tt0181947"
tt0311364,Marry a Rich Man,Ga goh yau chin yan,2002,92,"Comedy,Drama,Fantasy",5.2,300,actress,Milan's city cop,Stefania De Peppe,1975,\N,actress,tt0311364
tt0311401,Kissaa Kursee Kaa,Kissaa Kursee Kaa,1978,142,"Comedy,Drama,Fantasy",8.0,146,actor,(First version that was destroyed),Raj Babbar,1952,\N,"actor,music_department","tt4248630,tt0272062,tt1729637,tt0158417"
tt0311429,The League of Extraordinary Gentlemen,The League of Extraordinary Gentlemen,2003,110,"Action,Adventure,Fantasy",5.8,177184,actor,Dorian Gray,Stuart Townsend,1972,\N,"actor,director,writer","tt0238546,tt0460745,tt0850253,tt0311429"
tt0311489,Manôushe,Manôushe,1992,73,"Fantasy,Romance",6.5,55,actress,\N,Luyza Fevhuime,\N,\N,actress,tt0311489
tt0311573,Nechistaya sila,Nechistaya sila,1989,134,Fantasy,7.5,47,actress,\N,Rimma Markova,1925,2015,actress,"tt1039927,tt0403358,tt2056772,tt0409904"
tt0312043,Xuxa and the Elves 2,Xuxa e os Duendes 2: No Caminho das Fadas,2002,86,"Adventure,Family,Fantasy",1.7,520,actress,Adastéia,Karen Acioly,1962,\N,"actress,assistant_director,casting_department","tt0091193,tt0182410,tt0095192,tt9533506"
tt0312366,AntiFaust,AntiFaust,1993,86,"Drama,Fantasy,Mystery",6.2,22,actor,\N,Vadim Gems,1950,2019,"actor,director","tt5844298,tt0108427,tt0312366,tt0301900"
tt0312493,Eve,Eve,2002,76,"Adventure,Fantasy",5.7,175,actress,\N,Maria Cilea,\N,\N,actress,tt0312493
tt0313233,The Hunter,Avci,1998,88,"Drama,Fantasy,Mystery",5.0,122,actor,Osman Bey,Ahmet Ugurlu,1952,\N,"actor,producer","tt1147696,tt0127311,tt1795096,tt0262751"
tt0313802,Green Light,Yesil Isik,2002,102,"Comedy,Drama,Fantasy",3.1,564,actress,\N,Deniz Akkaya,1977,\N,actress,"tt0399854,tt0313802,tt6407010,tt0479948"
tt0313940,Cultivision (Collapsing Stars),Cultivision (Collapsing Stars),2002,88,"Comedy,Fantasy,Mystery",7.7,31,actor,Skipp,Mark Berry,\N,\N,"stunts,actor","tt0313940,tt0255321,tt0362357,tt0185906"
tt0313965,Devi,Devi,1999,140,"Drama,Fantasy",6.4,185,actress,\N,Vanitha,\N,\N,"actress,miscellaneous","tt0164538,tt0318809,tt0313965,tt0272543"
tt0315327,Bruce Almighty,Bruce Almighty,2003,101,"Comedy,Fantasy",6.8,405412,actor,Jack Baylor,Philip Baker Hall,1931,2022,"actor,soundtrack","tt0118749,tt0119256,tt0120812,tt0175880"
tt0315575,El extraño hijo del Sheriff,El extraño hijo del Sheriff,1986,93,"Drama,Fantasy,Horror",6.5,111,actress,Julia,Rosa Gloria Chagoyán,1953,\N,"actress,soundtrack","tt0438120,tt0085860,tt2378281,tt0353993"
tt0316396,Peter Pan,Peter Pan,2003,113,"Adventure,Family,Fantasy",6.8,73952,actor,Peter Pan,Jeremy Sumpter,1989,\N,"actor,producer,camera_department","tt0264616,tt2106361,tt0316396,tt0457270"
